"city","countryCode","location/lat","location/lng","name","publishedAtDate","reviewContext/Can you share more about these topics?","reviewContext/Difficulty","reviewContext/Dog-friendliness","reviewContext/Fees","reviewContext/Parking","reviewContext/Parking options","reviewContext/Parking space","reviewContext/Picnic area","reviewContext/Playground","reviewContext/Public Transportation","reviewContext/Recommended activities","reviewContext/Restrooms","reviewContext/Route type","reviewContext/Time spent","reviewId","reviewUrl","reviewOrigin","reviewerId","stars","state","text","title","url"
,,"-6.7691666","106.965","Therealmyaccount Tl","2022-11-22T10:46:18.459Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQtMUlXNUNnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtMUlXNUNnEAE!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgID-1IW5Cg%7CCgwI-tDymwYQiIiU2wE%7C?hl=en","Google","116484517665791924995","1",,,"Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
,,"-6.7691666","106.965","FATHAN Booz","2022-11-21T23:31:15.631Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQtNUttb2Z3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtNUttb2Z3EAE!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgID-5Kmofw%7CCgwIw5TwmwYQyJCqrQI%7C?hl=en","Google","102566912310990153973","5",,"Keren","Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
,,"-6.7691666","106.965","desantiw","2022-11-21T16:54:16.507Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQtcE96ellBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtcE96ellBEAE!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgID-pOzzYA%7CCgwIuNrumwYQkPng8QE%7C?hl=en","Google","104660582512368451483","5",,"candu banget di alun alun suryakencana nya. betah banget ngeliat pemandangan surken dan edelweiss nya 😍🥰","Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
,,"-6.7691666","106.965","Sam","2022-11-21T13:01:05.868Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQteExUbHB3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQteExUbHB3RRAB!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgID-xLTlpwE%7CCgwIke3tmwYQ0JqungM%7C?hl=en","Google","108929154236242053772","5",,"Rasa lelah terbayarkan dengan pendakian 9 jam via putri banyak suka duka nya... Suka nya seneng bisa liat SURYAKENCANA lagi duka nya sempet ngeluh karna kena kepleset sampai mw jatoh di jurang

Tp setelah sampai suryakencana keringat, lelah dan capek terbayarkan dengan air mata bahagia... Karna udh lama ga naik gunung hamoir 7 tahun, setelah naik lg ga kebayang bisa menginjakkan kaki kembali disini

Akan merindukan masa2 kecapean di surken dengan keindahan yg tak bisa di ucapkan dengan kata2 😊😊😊😊","Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
,,"-6.7691666","106.965","Silviani Putri bahri","2022-11-17T08:22:16.768Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMtbl95WmNBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtbl95WmNBEAE!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgIC-n_yZcA%7CCgwIuN7XmwYQoP3P7gI%7C?hl=en","Google","108397820416116589220","5",,,"Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
,,"-6.7691666","106.965","Elang Buana","2022-11-17T01:04:54.360Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMtcjRPNEV3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtcjRPNEV3EAE!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgIC-r4O4Ew%7CCgwItpHWmwYQiMXmqwE%7C?hl=en","Google","114317940976470799086","4",,"pemandangan alamnya sangat indah, udaranya sangat segar dan sejuk. untuk jalur pendakian via putri cukup terjal dan berakar. ada sedikit sampah","Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
,,"-6.7691666","106.965","Ade Suhendar","2022-11-15T07:30:52.309Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMteDlPU013EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMteDlPU013EAE!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgIC-x9OSMw%7CCgwIrIDNmwYQiIbGkwE%7C?hl=en","Google","111792653111342277800","5",,,"Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
,,"-6.7691666","106.965","Mohamed ACHARAT","2022-11-10T22:40:55.152Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMtbmZUbFBBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtbmZUbFBBEAE!2m1!1s0x0:0x74a5dde4ece84971!3m1!1s2@1:CIHM0ogKEICAgIC-nfTlPA%7CCgsI9_u1mwYQuL2_SA%7C?hl=en","Google","111294968044664185946","5",,,"Pangrango","https://www.google.com/maps/search/?api=1&query=Pangrango&query_place_id=ChIJ5Z5Sh960aS4RcUno7OTdpXQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Tisna Ahmad","2017-10-23T10:52:12.349Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNBLWI3Mk1BEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBLWI3Mk1BEAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICA-b72MA%7CCgwI3JO3zwUQwKK1pgE%7C?hl=en","Google","106097108040533476749","5","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Rizki Kinoy","2017-10-21T07:57:46.810Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRNTVXeU53EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRNTVXeU53EAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDQ55WyNw%7CCgwI-vurzwUQgL2eggM%7C?hl=en","Google","112949751533846596579","5","West Java","Gak begitu tinggi, tapi tingkat ke curamannya luar biasa","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Ziaulhaq Djumahir","2017-10-19T13:33:31.974Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNBcXNyU213RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBcXNyU213RRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICAqsrSmwE%7CCgwIq9OizwUQgJ-40AM%7C?hl=en","Google","115538139329383684109","5","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Abdul Ajiz","2017-10-11T23:56:28.458Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNBN2EzVHR3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBN2EzVHR3RRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICA7a3TtwE%7CCgwIrN_6zgUQgI2y2gE%7C?hl=en","Google","104034279680107516814","5","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Tommy P","2017-10-11T13:10:54.786Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRNmFqTmJ3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRNmFqTmJ3EAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDQ6ajNbw%7CCgwI3rD4zgUQgNHl9gI%7C?hl=en","Google","111901332823476842727","5","West Java","Beautiful view","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Aji M Nasir","2017-10-09T11:09:50.428Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN3NzlHV1R3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3NzlHV1R3EAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICw79GWTw%7CCgwI_rHtzgUQgIaLzAE%7C?hl=en","Google","113785343087996459511","5","West Java","menikmati indah nusantara... seduh kopi nyender mas bro, thanks gunung gede kau mengajarkan aku apa artinya kehidupan butuh perjuangan sampai tingkat tertinggi....","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Hafizh","2017-10-08T08:49:26.997Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURReU1QVy13RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURReU1QVy13RRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDQyMPW-wE%7CCgwIls3nzgUQwIa02wM%7C?hl=en","Google","111876633062994265938","5","West Java","worth all the effort. scenery is superb! be careful with the narrow path.","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Martoloyo Loyo","2017-10-02T08:54:17.765Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRMFptWWJnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRMFptWWJnEAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDQ0ZmYbg%7CCgwIuf3HzgUQwPLj7AI%7C?hl=en","Google","111614403922080278393","5","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Ikhsan Mauludin","2017-09-29T10:44:43.889Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRaUpQQlJBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRaUpQQlJBEAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDQiJPBRA%7CCgwIm8i4zgUQwKD0pwM%7C?hl=en","Google","110358312124117372436","5","West Java","Asyik banget!!!!","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Fadhiel Muhammad","2017-09-28T02:27:05.729Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNBZ1pyUVJREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBZ1pyUVJREAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICAgZrQRQ%7CCgwI-buxzgUQwNDO2wI%7C?hl=en","Google","100566520257623498897","5","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Dinga “Doge” Dinga","2017-09-27T05:02:33.460Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURndDd1M3ZRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURndDd1M3ZRRRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDgt7u3vQE%7CCgwI6eGszgUQgJas2wE%7C?hl=en","Google","113910239979170335902","5","West Java","Nice view from the upper side, you can see the crater, very clear view","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Kesininih","2017-09-26T03:54:15.102Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3dE1HZ2tnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3dE1HZ2tnRRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICwtMGgkgE%7CCgsI556nzgUQgMvRMA%7C?hl=en","Google","117859280341312778307","5","West Java","Jika ke gunung ini tak lengkap jika tak mengunjungi alun alun surya kencana","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Sultan Layur","2017-09-24T05:25:15.055Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBdVlEbjR3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBdVlEbjR3RRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDAuYDn4wE%7CCgsIu4OdzgUQwPecGg%7C?hl=en","Google","117528420240469889270","4","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Seption Digital","2017-09-23T23:39:52.651Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNBNHIyUV9RRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBNHIyUV9RRRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICA4r2Q_QE%7CCgwIyOGbzgUQwPG1tgI%7C?hl=en","Google","116259766012755638874","5","West Java","Ketinggian 2948mdpl","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Radhen Maspray","2017-09-23T19:57:04.528Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNnNHFfbHRBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnNHFfbHRBRRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICg4q_ltAE%7CCgwIkPmazgUQgMji-wE%7C?hl=en","Google","110486622009759957565","5","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Setiawan Tanujaya","2017-09-23T13:46:59.140Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNnbGFlYUpnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnbGFlYUpnEAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICglaeaJg%7CCgsI08uZzgUQgPbgQg%7C?hl=en","Google","103607406401517362017","5","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","rifki fathur rahman","2017-09-16T07:03:41.787Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURRejVIY3VRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRejVIY3VRRRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDQz5HcuQE%7CCgwIzZnzzQUQwNWi9wI%7C?hl=en","Google","111107743187876539885","5","West Java","Gagal moveon","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Ari Ardyansyah","2017-09-13T06:41:29.255Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRdm9qV2V3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRdm9qV2V3EAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDQvojWew%7CCgsImabjzQUQwPvLeQ%7C?hl=en","Google","116860893101980590279","5","West Java","Indah namun mulain banyak sampah","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Alfin Triaji Kurniawan","2017-09-11T22:34:39.184Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN3eTVpTVZnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3eTVpTVZnEAE!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgICwy5iMVg%7CCgsI_57czQUQgLzeVw%7C?hl=en","Google","116876665445209772209","5","West Java",,"Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
"Cianjur Regency","ID","-6.7898473","106.9831703","Yosep Arifin","2017-09-08T03:31:19.897Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBamZ1MTl3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBamZ1MTl3RRAB!2m1!1s0x0:0x248eb332cf13c4d4!3m1!1s2@1:CIHM0ogKEICAgIDAjfu19wE%7CCgwIh57IzQUQwMTcqwM%7C?hl=en","Google","109966598094387734241","5","West Java","Tempatnya sangat indah , nyaman dan menantang","Puncak Gunung Gede","https://www.google.com/maps/search/?api=1&query=Puncak%20Gunung%20Gede&query_place_id=ChIJD6edODVLaC4R1MQTzzKzjiQ"
,,"-6.7877778","106.9819444","Adelia Marenda 02 (Amel)","2022-02-10T03:35:52.474Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURtbThXaG1nRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtbThXaG1nRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDmm8WhmgE%7CCgwImJCSkAYQ4IS84gE%7C?hl=en","Google","101499072190193162124","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Fatah Adhi Nugraha","2022-02-06T23:39:43.157Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURtdmR2SHh3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtdmR2SHh3RRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDmvdvHxwE%7CCgsIv7iBkAYQ2MuSSw%7C?hl=en","Google","104974021855197525740","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Beguyur official","2022-02-04T02:13:36.419Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURtNWZ6UEdnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtNWZ6UEdnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDm5fzPGg%7CCgwI0JfyjwYQkMPzxwE%7C?hl=en","Google","115624368416805415512","5",,"“Maka Nikmat Tuhan-mu yang manakah yang ”Kamu Dustakan’?”","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Mia Ngapak","2022-01-30T16:35:14.651Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURtd2RhVmNnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtd2RhVmNnEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDmwdaVcg%7CCgwIwvzajwYQuJHItgI%7C?hl=en","Google","109487483789501508641","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","DREAM SEEKER","2022-01-29T07:37:08.226Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURtN3UtS25BRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtN3UtS25BRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDm7u-KnAE%7CCgsIpN3TjwYQ4PCDbA%7C?hl=en","Google","109230366654349292943","3",,"Karena (Angker banget)","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Rizki Subagya","2022-01-25T01:49:24.488Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURtcXBpTlp3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtcXBpTlp3EAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDmqpiNZw%7CCgwIpK69jwYQ-I_36AE%7C?hl=en","Google","114974487237108480051","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Syifa DW","2022-01-24T09:58:50.793Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURtc3Bmb0VBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtc3Bmb0VBEAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDmspfoEA%7CCgwI2vC5jwYQ0L27-gI%7C?hl=en","Google","111484444039095474123","5",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","Ukeu Nukeu","2022-01-22T17:42:57.726Z",,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURtZ3EzZ2NREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtZ3EzZ2NREAE!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDmgq3gcQ%7CCgwIoYSxjwYQqK-12gI%7C?hl=en","Google","108118724694652806891","3",,,"Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
,,"-6.7877778","106.9819444","iskandar zulkarnaen","2022-01-21T08:25:57.873Z",,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURtckpYLW5BRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtckpYLW5BRRAB!2m1!1s0x0:0x9e90d6a101b0bcfd!3m1!1s2@1:CIHM0ogKEICAgIDmrJX-nAE%7CCgwIldypjwYQkOKloAM%7C?hl=en","Google","117273738951250725711","5",,"Kangen ke surkennye","Mount Gede","https://www.google.com/maps/search/?api=1&query=Mount%20Gede&query_place_id=ChIJETXyQTVLaC4R_bywAaHWkJ4"
